Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Coop/São José Basketball,2,0.00,89.00,31.50,40.00,17.50,33.50,6.00,27.50,21.50,14.50,1.48,89.00,10.50,23.50,44.68,20.00,34.50,57.97,17.50,23.00,76.09,0.00,7.00,0.48,1.50,23.00,0.07,14.50,3.00,104.50
Pinheiros,3,0.00,87.67,37.00,38.67,12.00,33.33,10.67,22.67,15.33,10.33,1.48,87.67,12.33,27.67,44.58,19.33,37.00,52.25,12.00,15.33,78.26,1.00,6.00,0.58,2.33,16.67,0.14,10.33,1.00,98.00
Mogi,3,0.00,87.33,29.00,44.67,13.67,42.67,13.67,29.00,22.00,11.33,1.94,87.33,9.67,22.67,42.65,22.33,45.33,49.26,13.67,17.33,78.85,1.33,6.67,0.59,2.67,19.00,0.14,11.33,2.67,110.33
Paulistano,2,0.00,83.50,24.00,43.00,16.50,39.50,11.50,28.00,18.50,11.50,1.61,83.50,8.00,33.00,24.24,21.50,34.00,63.24,16.50,22.00,75.00,4.00,5.50,0.48,3.00,23.00,0.13,11.50,2.00,95.50
Corinthians,2,0.00,81.50,18.00,45.00,18.50,35.00,11.50,23.50,12.50,8.50,1.47,81.50,6.00,20.50,29.27,22.50,47.50,47.37,18.50,22.50,82.22,1.50,6.00,0.71,1.50,26.50,0.06,8.50,1.00,84.50
Bauru Basket,1,0.00,81.00,30.00,38.00,13.00,29.00,10.00,19.00,23.00,15.00,1.53,81.00,10.00,24.00,41.67,19.00,34.00,55.88,13.00,20.00,65.00,0.00,10.00,0.67,2.00,21.00,0.10,15.00,3.00,94.00
Flamengo,3,0.00,81.00,27.00,39.33,14.67,49.33,17.67,31.67,17.33,11.00,1.58,81.00,9.00,29.67,30.34,19.67,44.00,44.70,14.67,20.33,72.13,1.00,6.33,0.58,2.00,18.67,0.11,11.00,1.33,94.33
Sesi Franca,2,0.00,78.50,25.50,34.00,19.00,35.50,9.50,26.00,15.00,11.00,1.36,78.50,8.50,30.50,27.87,17.00,30.00,56.67,19.00,23.50,80.85,1.00,5.50,0.50,1.50,19.50,0.08,11.00,0.50,85.50
BRB/Brasília,2,0.00,72.50,30.00,29.00,13.50,37.50,8.50,29.00,16.00,14.50,1.10,72.50,10.00,29.50,33.90,14.50,38.00,38.16,13.50,15.50,87.10,1.00,6.00,0.41,3.00,22.00,0.14,14.50,2.50,75.50
R10 Score Vasco da Gama,2,0.00,71.50,19.50,39.00,13.00,43.50,12.00,31.50,17.00,13.50,1.26,71.50,6.50,25.00,26.00,19.50,41.50,46.99,13.00,21.50,60.47,1.50,5.50,0.41,2.50,19.00,0.13,13.50,3.00,77.50
Joinville / AABJ,3,0.00,71.00,31.00,25.33,14.67,43.00,13.67,29.33,16.00,17.67,0.91,71.00,10.33,27.00,38.27,12.67,31.67,40.00,14.67,22.33,65.67,1.33,6.67,0.38,1.67,18.00,0.09,17.67,4.33,77.00
Fortaleza B. C. / CFO,3,0.00,70.67,24.00,34.67,12.00,37.67,12.00,25.67,12.67,13.33,0.95,70.67,8.00,23.33,34.29,17.33,43.00,40.31,12.00,19.33,62.07,1.67,5.00,0.38,1.33,18.67,0.07,13.33,2.00,65.33
Botafogo,2,0.00,69.50,18.00,43.00,8.50,33.50,8.50,25.00,14.00,14.00,1.00,69.50,6.00,20.50,29.27,21.50,37.00,58.11,8.50,13.00,65.38,1.50,7.00,0.50,3.00,21.50,0.14,14.00,4.00,78.50
