Equipe,JO,Min,Pts,3P,2P,LL,RT,RO,RD,AS,ER,IA%,PTS,3PC,3PT,3P%,2PC,2PT,2P%,LLC,LLT,LL%,EN,BR,B/E,TO,FC,T/FC,ET,VI,EF
Minas,1,0.00,96.00,30.00,56.00,10.00,39.00,14.00,25.00,21.00,10.00,2.10,96.00,10.00,23.00,43.48,28.00,47.00,59.57,10.00,11.00,90.91,5.00,3.00,0.30,2.00,13.00,0.15,10.00,4.00,118.00
União Corinthians,3,0.00,91.67,44.00,32.00,15.67,44.67,11.00,33.67,17.67,10.67,1.66,91.67,14.67,39.67,36.97,16.00,35.33,45.28,15.67,20.67,75.81,0.33,9.67,0.91,4.33,19.00,0.23,10.67,2.33,108.00
Sesi Franca,2,0.00,91.50,36.00,41.00,14.50,40.00,13.00,27.00,21.50,15.50,1.39,91.50,12.00,32.50,36.92,20.50,33.00,62.12,14.50,18.00,80.56,2.50,8.50,0.55,4.00,18.50,0.22,15.50,1.50,113.50
Flamengo,3,0.00,89.67,44.00,34.00,11.67,45.33,12.33,33.00,21.00,12.67,1.66,89.67,14.67,34.00,43.14,17.00,33.33,51.00,11.67,18.00,64.81,1.33,6.67,0.53,2.00,15.33,0.13,12.67,3.67,110.00
Pinheiros,3,0.00,89.33,27.00,48.00,14.33,45.67,15.00,30.67,22.33,12.33,1.81,89.33,9.00,27.33,32.93,24.00,46.67,51.43,14.33,21.00,68.25,2.33,9.33,0.76,1.33,19.33,0.07,12.33,2.33,108.00
Bauru Basket,3,0.00,87.33,30.00,44.00,13.33,41.67,8.00,33.67,24.00,11.67,2.06,87.33,10.00,26.00,38.46,22.00,37.67,58.41,13.33,17.00,78.43,4.67,6.00,0.51,3.33,15.33,0.22,11.67,2.00,115.33
Rio Claro,2,0.00,86.50,31.50,43.00,12.00,30.50,8.50,22.00,20.50,15.00,1.37,86.50,10.50,23.50,44.68,21.50,37.00,58.11,12.00,19.00,63.16,2.50,4.50,0.30,2.00,22.00,0.09,15.00,1.50,93.50
São Paulo,3,0.00,86.33,34.00,37.33,15.00,37.67,8.33,29.33,18.67,14.67,1.27,86.33,11.33,31.67,35.79,18.67,30.67,60.87,15.00,20.33,73.77,3.00,6.00,0.41,2.00,22.00,0.09,14.67,3.00,98.33
Paulistano,2,0.00,84.00,25.50,42.00,16.50,38.00,11.00,27.00,11.00,11.00,1.00,84.00,8.50,24.00,35.42,21.00,41.00,51.22,16.50,21.00,78.57,2.00,5.00,0.45,0.50,17.00,0.03,11.00,2.00,87.50
Pato Basquete,3,0.00,83.33,22.00,44.00,17.33,35.33,14.00,21.33,11.33,13.33,0.85,83.33,7.33,27.33,26.83,22.00,40.33,54.55,17.33,24.00,72.22,0.33,9.33,0.70,1.00,21.00,0.05,13.33,3.67,82.00
Coop/São José Basketball,4,0.00,83.25,30.75,41.00,11.50,34.25,8.75,25.50,20.25,9.00,2.25,83.25,10.25,28.50,35.96,20.50,35.25,58.16,11.50,15.75,73.02,1.50,5.50,0.61,3.00,17.75,0.17,9.00,1.75,100.00
Caxias do Sul Basquete,2,0.00,81.00,28.50,34.00,18.50,38.00,6.00,32.00,13.50,13.00,1.04,81.00,9.50,21.50,44.19,17.00,36.50,46.58,18.50,28.50,64.91,0.00,4.50,0.35,1.50,21.00,0.07,13.00,2.00,84.00
Cerrado,3,0.00,79.00,33.00,34.67,11.33,38.67,10.33,28.33,15.00,15.33,0.98,79.00,11.00,35.33,31.13,17.33,34.33,50.49,11.33,16.33,69.39,2.67,5.00,0.33,2.67,12.67,0.21,15.33,4.33,78.67
UNIFACISA,2,0.00,78.50,33.00,30.00,15.50,32.50,10.50,22.00,15.50,8.50,1.82,78.50,11.00,32.50,33.85,15.00,35.00,42.86,15.50,22.50,68.89,1.00,6.00,0.71,1.00,22.50,0.04,8.50,1.00,76.50
BRB/Brasília,4,0.00,76.25,27.75,33.00,15.50,39.50,10.75,28.75,17.75,16.25,1.09,76.25,9.25,28.25,32.74,16.50,35.50,46.48,15.50,22.00,70.45,1.75,6.00,0.37,1.00,18.75,0.05,16.25,4.00,79.75
Corinthians,3,0.00,73.00,29.00,34.00,10.00,37.33,12.00,25.33,17.33,12.67,1.37,73.00,9.67,26.00,37.18,17.00,40.33,42.15,10.00,13.33,75.00,3.00,6.00,0.47,2.00,19.00,0.11,12.67,4.67,80.00
Fortaleza B. C. / CFO,3,0.00,68.33,22.00,34.67,11.67,38.00,14.33,23.67,11.00,12.00,0.92,68.33,7.33,30.67,23.91,17.33,38.00,45.61,11.67,17.33,67.31,0.67,5.67,0.47,1.33,19.33,0.07,12.00,1.67,62.67
